date,region,resource_type,usage_cpu,usage_storage,users_active,economic_index,cloud_market_demand,holiday,day_of_week,month,quarter,is_weekend,cpu_usage_lag1,cpu_usage_lag3,cpu_usage_lag7,rolling_mean_7,rolling_max_7,rolling_min_7,rolling_mean_30,rolling_max_30,rolling_min_30,cpu_utilization
2023-02-20,West US,Container,67,1413,410,85.85,0.96,0,0,2,1,0,72.0,68.0,71.0,72.57142857142857,94.0,57.0,72.53333333333333,96.0,52.0,0.6767676767676768
2023-02-21,Southeast Asia,Container,54,1504,240,96.57,0.92,0,1,2,1,0,67.0,94.0,69.0,70.42857142857143,94.0,54.0,71.63333333333334,96.0,52.0,0.5454545454545454
2023-02-21,Southeast Asia,Storage,63,501,492,96.57,0.92,0,1,2,1,0,54.0,72.0,81.0,67.85714285714286,94.0,54.0,71.36666666666666,96.0,52.0,0.6363636363636364
2023-02-21,Southeast Asia,VM,91,1439,213,96.57,0.92,0,1,2,1,0,63.0,67.0,57.0,72.71428571428571,94.0,54.0,71.66666666666667,96.0,52.0,0.9191919191919192
2023-02-21,North Europe,Container,85,1251,286,96.57,0.92,0,1,2,1,0,91.0,54.0,68.0,75.14285714285714,94.0,54.0,71.6,96.0,52.0,0.8585858585858586
2023-02-21,North Europe,Storage,84,1293,207,96.57,0.92,0,1,2,1,0,85.0,63.0,94.0,73.71428571428571,91.0,54.0,72.16666666666667,96.0,52.0,0.8484848484848485
2023-02-21,North Europe,VM,89,520,424,96.57,0.92,0,1,2,1,0,84.0,91.0,72.0,76.14285714285714,91.0,54.0,72.93333333333334,96.0,52.0,0.898989898989899
2023-02-21,West US,Container,61,1760,217,96.57,0.92,0,1,2,1,0,89.0,85.0,67.0,75.28571428571429,91.0,54.0,72.96666666666667,96.0,52.0,0.6161616161616161
2023-02-21,West US,VM,83,1077,461,96.57,0.92,0,1,2,1,0,61.0,84.0,54.0,79.42857142857143,91.0,61.0,72.73333333333333,96.0,52.0,0.8383838383838383
2023-02-21,East US,Container,90,919,449,96.57,0.92,0,1,2,1,0,83.0,89.0,63.0,83.28571428571429,91.0,61.0,73.23333333333333,96.0,52.0,0.9090909090909091
2023-02-21,East US,VM,77,1887,219,96.57,0.92,0,1,2,1,0,90.0,61.0,91.0,81.28571428571429,90.0,61.0,74.03333333333333,96.0,52.0,0.7777777777777778
2023-02-21,West US,Storage,88,1254,385,96.57,0.92,0,1,2,1,0,77.0,83.0,85.0,81.71428571428571,90.0,61.0,73.76666666666667,95.0,52.0,0.8888888888888888
2023-02-21,East US,Storage,73,1446,295,96.57,0.92,0,1,2,1,0,88.0,90.0,84.0,80.14285714285714,90.0,61.0,74.2,95.0,52.0,0.7373737373737373
2023-02-22,Southeast Asia,Container,92,1471,200,98.39,1.04,0,2,2,1,0,73.0,77.0,89.0,80.57142857142857,92.0,61.0,74.56666666666666,95.0,52.0,0.9292929292929293
2023-02-22,North Europe,VM,94,1418,486,98.39,1.04,0,2,2,1,0,92.0,88.0,61.0,85.28571428571429,94.0,73.0,74.53333333333333,94.0,52.0,0.9494949494949495
2023-02-22,Southeast Asia,Storage,54,1799,463,98.39,1.04,0,2,2,1,0,94.0,73.0,83.0,81.14285714285714,94.0,54.0,73.56666666666666,94.0,52.0,0.5454545454545454
2023-02-22,Southeast Asia,VM,59,1343,456,98.39,1.04,0,2,2,1,0,54.0,92.0,90.0,76.71428571428571,94.0,54.0,73.63333333333334,94.0,52.0,0.5959595959595959
2023-02-22,North Europe,Container,63,1091,292,98.39,1.04,0,2,2,1,0,59.0,94.0,77.0,74.71428571428571,94.0,54.0,73.8,94.0,52.0,0.6363636363636364
2023-02-22,North Europe,Storage,60,1533,394,98.39,1.04,0,2,2,1,0,63.0,54.0,88.0,70.71428571428571,94.0,54.0,73.96666666666667,94.0,52.0,0.6060606060606061
2023-02-22,West US,Container,50,1947,363,98.39,1.04,0,2,2,1,0,60.0,59.0,73.0,67.42857142857143,94.0,50.0,72.96666666666667,94.0,50.0,0.5050505050505051
2023-02-22,West US,VM,74,527,265,98.39,1.04,0,2,2,1,0,50.0,63.0,92.0,64.85714285714286,94.0,50.0,73.3,94.0,50.0,0.7474747474747475
2023-02-22,East US,Container,88,1337,344,98.39,1.04,0,2,2,1,0,74.0,60.0,94.0,64.0,88.0,50.0,73.43333333333334,94.0,50.0,0.8888888888888888
2023-02-22,East US,Storage,74,1607,329,98.39,1.04,0,2,2,1,0,88.0,50.0,54.0,66.85714285714286,88.0,50.0,74.16666666666667,94.0,50.0,0.7474747474747475
2023-02-22,East US,VM,96,513,430,98.39,1.04,0,2,2,1,0,74.0,74.0,59.0,72.14285714285714,96.0,50.0,75.0,96.0,50.0,0.9696969696969697
2023-02-22,West US,Storage,84,1752,460,98.39,1.04,0,2,2,1,0,96.0,88.0,63.0,75.14285714285714,96.0,50.0,75.5,96.0,50.0,0.8484848484848485
2023-02-23,Southeast Asia,Storage,54,1684,378,118.86,1.02,0,3,2,1,0,84.0,74.0,60.0,74.28571428571429,96.0,50.0,74.6,96.0,50.0,0.5454545454545454
2023-02-23,Southeast Asia,VM,55,984,444,118.86,1.02,0,3,2,1,0,54.0,96.0,50.0,75.0,96.0,54.0,74.53333333333333,96.0,50.0,0.5555555555555556
2023-02-23,North Europe,Container,50,618,234,118.86,1.02,0,3,2,1,0,55.0,84.0,74.0,71.57142857142857,96.0,50.0,73.93333333333334,96.0,50.0,0.5050505050505051
2023-02-23,North Europe,Storage,69,781,484,118.86,1.02,0,3,2,1,0,50.0,54.0,88.0,68.85714285714286,96.0,50.0,73.1,96.0,50.0,0.696969696969697
2023-02-23,North Europe,VM,58,1010,492,118.86,1.02,0,3,2,1,0,69.0,55.0,74.0,66.57142857142857,96.0,50.0,72.63333333333334,96.0,50.0,0.5858585858585859
2023-02-23,Southeast Asia,Container,63,1535,475,118.86,1.02,0,3,2,1,0,58.0,50.0,96.0,61.857142857142854,84.0,50.0,72.5,96.0,50.0,0.6363636363636364
2023-02-23,West US,Storage,55,1119,450,118.86,1.02,0,3,2,1,0,63.0,69.0,84.0,57.714285714285715,69.0,50.0,72.53333333333333,96.0,50.0,0.5555555555555556
2023-02-23,West US,VM,93,655,406,118.86,1.02,0,3,2,1,0,55.0,58.0,54.0,63.285714285714285,93.0,50.0,73.53333333333333,96.0,50.0,0.9393939393939394
2023-02-23,East US,Container,86,804,319,118.86,1.02,0,3,2,1,0,93.0,63.0,55.0,67.71428571428571,93.0,50.0,73.36666666666666,96.0,50.0,0.8686868686868687
2023-02-23,East US,Storage,92,1186,403,118.86,1.02,0,3,2,1,0,86.0,55.0,50.0,73.71428571428571,93.0,55.0,73.6,96.0,50.0,0.9292929292929293
2023-02-23,East US,VM,69,1807,320,118.86,1.02,0,3,2,1,0,92.0,93.0,69.0,73.71428571428571,93.0,55.0,73.1,96.0,50.0,0.696969696969697
2023-02-23,West US,Container,69,833,329,118.86,1.02,0,3,2,1,0,69.0,86.0,58.0,75.28571428571429,93.0,55.0,72.43333333333334,96.0,50.0,0.696969696969697
2023-02-24,Southeast Asia,Container,75,926,313,102.58,0.99,0,4,2,1,0,69.0,92.0,63.0,77.0,93.0,55.0,72.9,96.0,50.0,0.7575757575757576
2023-02-24,Southeast Asia,Storage,83,1716,318,102.58,0.99,0,4,2,1,0,75.0,69.0,55.0,81.0,93.0,69.0,72.9,96.0,50.0,0.8383838383838383
2023-02-24,Southeast Asia,VM,96,585,374,102.58,0.99,0,4,2,1,0,83.0,69.0,93.0,81.42857142857143,96.0,69.0,73.1,96.0,50.0,0.9696969696969697
2023-02-24,North Europe,Container,57,1168,204,102.58,0.99,0,4,2,1,0,96.0,75.0,86.0,77.28571428571429,96.0,57.0,72.43333333333334,96.0,50.0,0.5757575757575758
2023-02-24,North Europe,Storage,57,1864,328,102.58,0.99,0,4,2,1,0,57.0,83.0,92.0,72.28571428571429,96.0,57.0,71.4,96.0,50.0,0.5757575757575758
2023-02-24,North Europe,VM,94,807,433,102.58,0.99,0,4,2,1,0,57.0,96.0,69.0,75.85714285714286,96.0,57.0,72.1,96.0,50.0,0.9494949494949495
2023-02-24,West US,Container,69,650,325,102.58,0.99,0,4,2,1,0,94.0,57.0,69.0,75.85714285714286,96.0,57.0,71.33333333333333,96.0,50.0,0.696969696969697
2023-02-24,West US,VM,80,1707,377,102.58,0.99,0,4,2,1,0,69.0,57.0,75.0,76.57142857142857,96.0,57.0,70.86666666666666,96.0,50.0,0.8080808080808081
2023-02-24,East US,Container,99,1708,238,102.58,0.99,0,4,2,1,0,80.0,94.0,83.0,78.85714285714286,99.0,57.0,72.36666666666666,99.0,50.0,1.0
2023-02-24,East US,Storage,92,625,416,102.58,0.99,0,4,2,1,0,99.0,69.0,96.0,78.28571428571429,99.0,57.0,73.46666666666667,99.0,50.0,0.9292929292929293
2023-02-24,East US,VM,99,1739,450,102.58,0.99,0,4,2,1,0,92.0,80.0,57.0,84.28571428571429,99.0,57.0,74.66666666666667,99.0,50.0,1.0
2023-02-24,West US,Storage,72,1951,493,102.58,0.99,0,4,2,1,0,99.0,99.0,57.0,86.42857142857143,99.0,69.0,75.06666666666666,99.0,50.0,0.7272727272727273
2023-02-25,North Europe,Storage,82,1612,375,80.81,1.0,1,5,2,1,1,72.0,92.0,94.0,84.71428571428571,99.0,69.0,76.13333333333334,99.0,50.0,0.8282828282828283
2023-02-25,Southeast Asia,Storage,87,993,331,80.81,1.0,1,5,2,1,1,82.0,99.0,69.0,87.28571428571429,99.0,72.0,76.56666666666666,99.0,50.0,0.8787878787878788
2023-02-25,Southeast Asia,VM,62,1682,297,80.81,1.0,1,5,2,1,1,87.0,72.0,80.0,84.71428571428571,99.0,62.0,75.7,99.0,50.0,0.6262626262626263
2023-02-25,North Europe,Container,62,1084,444,80.81,1.0,1,5,2,1,1,62.0,82.0,99.0,79.42857142857143,99.0,62.0,75.3,99.0,50.0,0.6262626262626263
2023-02-25,North Europe,VM,55,1074,272,80.81,1.0,1,5,2,1,1,62.0,87.0,92.0,74.14285714285714,99.0,55.0,73.93333333333334,99.0,50.0,0.5555555555555556
2023-02-25,Southeast Asia,Container,87,518,281,80.81,1.0,1,5,2,1,1,55.0,62.0,99.0,72.42857142857143,87.0,55.0,74.03333333333333,99.0,50.0,0.8787878787878788
2023-02-25,West US,Storage,65,1576,268,80.81,1.0,1,5,2,1,1,87.0,62.0,72.0,71.42857142857143,87.0,55.0,74.4,99.0,50.0,0.6565656565656566
2023-02-25,East US,VM,67,1668,225,80.81,1.0,1,5,2,1,1,65.0,55.0,82.0,69.28571428571429,87.0,55.0,74.8,99.0,50.0,0.6767676767676768
2023-02-25,East US,Storage,57,802,431,80.81,1.0,1,5,2,1,1,67.0,87.0,87.0,65.0,87.0,55.0,75.03333333333333,99.0,55.0,0.5757575757575758
2023-02-25,West US,Container,90,1743,391,80.81,1.0,1,5,2,1,1,57.0,65.0,62.0,69.0,90.0,55.0,75.73333333333333,99.0,55.0,0.9090909090909091
2023-02-25,West US,VM,50,1670,486,80.81,1.0,1,5,2,1,1,90.0,67.0,62.0,67.28571428571429,90.0,50.0,75.46666666666667,99.0,50.0,0.5050505050505051
2023-02-25,East US,Container,98,1087,488,80.81,1.0,1,5,2,1,1,50.0,57.0,55.0,73.42857142857143,98.0,50.0,76.63333333333334,99.0,50.0,0.98989898989899
2023-02-26,Southeast Asia,Container,78,1677,352,100.6,1.25,1,6,2,1,1,98.0,90.0,87.0,72.14285714285714,98.0,50.0,77.4,99.0,50.0,0.7878787878787878
2023-02-26,Southeast Asia,Storage,57,1315,316,100.6,1.25,1,6,2,1,1,78.0,50.0,65.0,71.0,98.0,50.0,76.2,99.0,50.0,0.5757575757575758
2023-02-26,Southeast Asia,VM,52,584,481,100.6,1.25,1,6,2,1,1,57.0,98.0,67.0,68.85714285714286,98.0,50.0,75.06666666666666,99.0,50.0,0.5252525252525253
2023-02-26,North Europe,Container,63,1341,464,100.6,1.25,1,6,2,1,1,52.0,78.0,57.0,69.71428571428571,98.0,50.0,74.1,99.0,50.0,0.6363636363636364
2023-02-26,North Europe,VM,98,790,301,100.6,1.25,1,6,2,1,1,63.0,57.0,90.0,70.85714285714286,98.0,50.0,75.06666666666666,99.0,50.0,0.98989898989899
2023-02-26,North Europe,Storage,75,1790,309,100.6,1.25,1,6,2,1,1,98.0,52.0,50.0,74.42857142857143,98.0,52.0,75.26666666666667,99.0,50.0,0.7575757575757576
2023-02-26,West US,Storage,56,642,292,100.6,1.25,1,6,2,1,1,75.0,63.0,98.0,68.42857142857143,98.0,52.0,74.63333333333334,99.0,50.0,0.5656565656565656
2023-02-26,West US,VM,70,1588,275,100.6,1.25,1,6,2,1,1,56.0,98.0,78.0,67.28571428571429,98.0,52.0,74.2,99.0,50.0,0.7070707070707071
2023-02-26,East US,Container,73,1321,288,100.6,1.25,1,6,2,1,1,70.0,75.0,57.0,69.57142857142857,98.0,52.0,73.43333333333334,99.0,50.0,0.7373737373737373
2023-02-26,East US,Storage,68,1888,328,100.6,1.25,1,6,2,1,1,73.0,56.0,52.0,71.85714285714286,98.0,56.0,73.8,99.0,50.0,0.6868686868686869
2023-02-26,East US,VM,62,1500,478,100.6,1.25,1,6,2,1,1,68.0,70.0,63.0,71.71428571428571,98.0,56.0,73.96666666666667,99.0,50.0,0.6262626262626263
2023-02-26,West US,Container,74,1940,423,100.6,1.25,1,6,2,1,1,62.0,73.0,98.0,68.28571428571429,75.0,56.0,73.3,99.0,50.0,0.7474747474747475
2023-02-27,North Europe,Storage,71,1286,489,98.08,1.03,0,0,2,1,0,74.0,68.0,75.0,67.71428571428571,74.0,56.0,73.36666666666666,99.0,50.0,0.7171717171717171
2023-02-27,Southeast Asia,Storage,84,1667,305,98.08,1.03,0,0,2,1,0,71.0,62.0,56.0,71.71428571428571,84.0,62.0,73.5,99.0,50.0,0.8484848484848485
2023-02-27,Southeast Asia,Container,85,1169,345,98.08,1.03,0,0,2,1,0,84.0,74.0,70.0,73.85714285714286,85.0,62.0,73.03333333333333,99.0,50.0,0.8585858585858586
2023-02-27,Southeast Asia,VM,95,1250,355,98.08,1.03,0,0,2,1,0,85.0,71.0,73.0,77.0,95.0,62.0,73.13333333333334,99.0,50.0,0.9595959595959596
2023-02-27,North Europe,Container,63,1463,251,98.08,1.03,0,0,2,1,0,95.0,84.0,68.0,76.28571428571429,95.0,62.0,71.93333333333334,98.0,50.0,0.6363636363636364
2023-02-27,North Europe,VM,53,1288,340,98.08,1.03,0,0,2,1,0,63.0,85.0,62.0,75.0,95.0,53.0,71.3,98.0,50.0,0.5353535353535354
2023-02-27,East US,Storage,64,1823,427,98.08,1.03,0,0,2,1,0,53.0,95.0,74.0,73.57142857142857,95.0,53.0,70.7,98.0,50.0,0.6464646464646465
2023-02-27,West US,Storage,64,1292,491,98.08,1.03,0,0,2,1,0,64.0,63.0,71.0,72.57142857142857,95.0,53.0,69.93333333333334,98.0,50.0,0.6464646464646465
2023-02-27,West US,VM,72,1118,316,98.08,1.03,0,0,2,1,0,64.0,53.0,84.0,70.85714285714286,95.0,53.0,70.26666666666667,98.0,50.0,0.7272727272727273
2023-02-27,East US,Container,64,542,220,98.08,1.03,0,0,2,1,0,72.0,64.0,85.0,67.85714285714286,95.0,53.0,70.33333333333333,98.0,50.0,0.6464646464646465
2023-02-27,East US,VM,61,1656,492,98.08,1.03,0,0,2,1,0,64.0,64.0,95.0,63.0,72.0,53.0,70.53333333333333,98.0,50.0,0.6161616161616161
2023-02-27,West US,Container,60,550,470,98.08,1.03,0,0,2,1,0,61.0,72.0,63.0,62.57142857142857,72.0,53.0,69.63333333333334,98.0,50.0,0.6060606060606061
2023-02-28,Southeast Asia,Container,58,509,320,99.65,0.88,0,1,2,1,0,60.0,64.0,53.0,63.285714285714285,72.0,58.0,69.4,98.0,50.0,0.5858585858585859
2023-02-28,Southeast Asia,Storage,71,1743,225,99.65,0.88,0,1,2,1,0,58.0,61.0,64.0,64.28571428571429,72.0,58.0,69.53333333333333,98.0,50.0,0.7171717171717171
2023-02-28,Southeast Asia,VM,71,1641,476,99.65,0.88,0,1,2,1,0,71.0,60.0,64.0,65.28571428571429,72.0,58.0,70.0,98.0,50.0,0.7171717171717171
2023-02-28,North Europe,Container,91,1058,340,99.65,0.88,0,1,2,1,0,71.0,58.0,72.0,68.0,91.0,58.0,70.03333333333333,98.0,50.0,0.9191919191919192
2023-02-28,North Europe,VM,85,1607,462,99.65,0.88,0,1,2,1,0,91.0,71.0,64.0,71.0,91.0,58.0,71.2,98.0,52.0,0.8585858585858586
2023-02-28,North Europe,Storage,50,1695,372,99.65,0.88,0,1,2,1,0,85.0,71.0,61.0,69.42857142857143,91.0,50.0,69.6,98.0,50.0,0.5050505050505051
2023-02-28,West US,Storage,56,1458,440,99.65,0.88,0,1,2,1,0,50.0,91.0,60.0,68.85714285714286,91.0,50.0,68.86666666666666,98.0,50.0,0.5656565656565656
2023-02-28,East US,VM,51,1088,331,99.65,0.88,0,1,2,1,0,56.0,85.0,58.0,67.85714285714286,91.0,50.0,68.66666666666667,98.0,50.0,0.5151515151515151
2023-02-28,East US,Storage,75,1868,462,99.65,0.88,0,1,2,1,0,51.0,50.0,71.0,68.42857142857143,91.0,50.0,69.43333333333334,98.0,50.0,0.7575757575757576
2023-02-28,West US,Container,91,944,497,99.65,0.88,0,1,2,1,0,75.0,56.0,71.0,71.28571428571429,91.0,50.0,70.36666666666666,98.0,50.0,0.9191919191919192
2023-02-28,West US,VM,88,1408,358,99.65,0.88,0,1,2,1,0,91.0,51.0,91.0,70.85714285714286,91.0,50.0,70.03333333333333,95.0,50.0,0.8888888888888888
2023-02-28,East US,Container,80,1631,273,99.65,0.88,0,1,2,1,0,88.0,75.0,85.0,70.14285714285714,91.0,50.0,70.2,95.0,50.0,0.8080808080808081
2023-03-01,Southeast Asia,Storage,66,1161,492,111.43,1.08,0,2,3,1,0,80.0,91.0,50.0,72.42857142857143,91.0,51.0,70.53333333333333,95.0,50.0,0.6666666666666666
2023-03-01,Southeast Asia,VM,82,1130,348,111.43,1.08,0,2,3,1,0,66.0,88.0,56.0,76.14285714285714,91.0,51.0,70.93333333333334,95.0,50.0,0.8282828282828283
2023-03-01,North Europe,Container,84,1631,425,111.43,1.08,0,2,3,1,0,82.0,80.0,51.0,80.85714285714286,91.0,66.0,71.3,95.0,50.0,0.8484848484848485
2023-03-01,North Europe,Storage,54,1186,248,111.43,1.08,0,2,3,1,0,84.0,66.0,75.0,77.85714285714286,91.0,54.0,70.83333333333333,95.0,50.0,0.5454545454545454
2023-03-01,North Europe,VM,68,1492,441,111.43,1.08,0,2,3,1,0,54.0,82.0,91.0,74.57142857142857,88.0,54.0,71.03333333333333,95.0,50.0,0.6868686868686869
2023-03-01,Southeast Asia,Container,64,918,359,111.43,1.08,0,2,3,1,0,68.0,84.0,88.0,71.14285714285714,84.0,54.0,70.7,95.0,50.0,0.6464646464646465
2023-03-01,West US,Storage,85,1583,366,111.43,1.08,0,2,3,1,0,64.0,54.0,80.0,71.85714285714286,85.0,54.0,71.16666666666667,95.0,50.0,0.8585858585858586
2023-03-01,West US,VM,99,1163,218,111.43,1.08,0,2,3,1,0,85.0,68.0,66.0,76.57142857142857,99.0,54.0,71.66666666666667,99.0,50.0,1.0
2023-03-01,East US,Container,76,1816,267,111.43,1.08,0,2,3,1,0,99.0,64.0,82.0,75.71428571428571,99.0,54.0,71.36666666666666,99.0,50.0,0.7676767676767676
2023-03-01,East US,Storage,65,1572,353,111.43,1.08,0,2,3,1,0,76.0,85.0,84.0,73.0,99.0,54.0,70.36666666666666,99.0,50.0,0.6565656565656566
2023-03-01,East US,VM,91,1083,351,111.43,1.08,0,2,3,1,0,65.0,99.0,54.0,78.28571428571429,99.0,64.0,71.3,99.0,50.0,0.9191919191919192
2023-03-01,West US,Container,59,1356,345,111.43,1.08,0,2,3,1,0,91.0,76.0,68.0,77.0,99.0,59.0,71.5,99.0,50.0,0.5959595959595959
2023-03-02,Southeast Asia,Container,62,1060,329,107.91,0.91,0,3,3,1,0,59.0,65.0,64.0,76.71428571428571,99.0,59.0,71.43333333333334,99.0,50.0,0.6262626262626263
2023-03-02,Southeast Asia,Storage,82,1593,395,107.91,0.91,0,3,3,1,0,62.0,91.0,85.0,76.28571428571429,99.0,59.0,72.03333333333333,99.0,50.0,0.8282828282828283
2023-03-02,Southeast Asia,VM,52,572,335,107.91,0.91,0,3,3,1,0,82.0,59.0,99.0,69.57142857142857,91.0,52.0,71.36666666666666,99.0,50.0,0.5252525252525253
2023-03-02,North Europe,Container,89,852,363,107.91,0.91,0,3,3,1,0,52.0,62.0,76.0,71.42857142857143,91.0,52.0,72.2,99.0,50.0,0.898989898989899
2023-03-02,North Europe,Storage,94,1505,235,107.91,0.91,0,3,3,1,0,89.0,82.0,65.0,75.57142857142857,94.0,52.0,73.3,99.0,50.0,0.9494949494949495
2023-03-02,North Europe,VM,91,787,366,107.91,0.91,0,3,3,1,0,94.0,52.0,91.0,75.57142857142857,94.0,52.0,74.33333333333333,99.0,50.0,0.9191919191919192
2023-03-02,West US,Container,95,1741,301,107.91,0.91,0,3,3,1,0,91.0,89.0,59.0,80.71428571428571,95.0,52.0,75.56666666666666,99.0,50.0,0.9595959595959596
2023-03-02,West US,VM,56,1897,324,107.91,0.91,0,3,3,1,0,95.0,94.0,62.0,79.85714285714286,95.0,52.0,75.06666666666666,99.0,50.0,0.5656565656565656
2023-03-02,East US,Container,74,1269,490,107.91,0.91,0,3,3,1,0,56.0,91.0,82.0,78.71428571428571,95.0,52.0,75.16666666666667,99.0,50.0,0.7474747474747475
2023-03-02,East US,VM,60,1149,277,107.91,0.91,0,3,3,1,0,74.0,95.0,52.0,79.85714285714286,95.0,56.0,74.13333333333334,99.0,50.0,0.6060606060606061
2023-03-02,West US,Storage,88,958,479,107.91,0.91,0,3,3,1,0,60.0,56.0,89.0,79.71428571428571,95.0,56.0,74.23333333333333,99.0,50.0,0.8888888888888888
2023-03-02,East US,Storage,62,1008,453,107.91,0.91,0,3,3,1,0,88.0,74.0,94.0,75.14285714285714,95.0,56.0,74.63333333333334,99.0,51.0,0.6262626262626263
2023-03-03,Southeast Asia,Container,65,1535,344,114.03,0.86,0,4,3,1,0,62.0,60.0,91.0,71.42857142857143,95.0,56.0,74.93333333333334,99.0,51.0,0.6565656565656566
2023-03-03,North Europe,VM,83,1994,485,114.03,0.86,0,4,3,1,0,65.0,88.0,95.0,69.71428571428571,88.0,56.0,76.0,99.0,52.0,0.8383838383838383
2023-03-03,Southeast Asia,Storage,91,945,357,114.03,0.86,0,4,3,1,0,83.0,62.0,56.0,74.71428571428571,91.0,60.0,76.53333333333333,99.0,52.0,0.9191919191919192
2023-03-03,Southeast Asia,VM,96,1516,407,114.03,0.86,0,4,3,1,0,91.0,65.0,74.0,77.85714285714286,96.0,60.0,76.7,99.0,52.0,0.9696969696969697
2023-03-03,North Europe,Container,85,952,486,114.03,0.86,0,4,3,1,0,96.0,83.0,60.0,81.42857142857143,96.0,62.0,76.6,99.0,52.0,0.8585858585858586
2023-03-03,North Europe,Storage,57,1161,499,114.03,0.86,0,4,3,1,0,85.0,91.0,88.0,77.0,96.0,57.0,75.83333333333333,99.0,52.0,0.5757575757575758
2023-03-03,West US,Container,87,1732,490,114.03,0.86,0,4,3,1,0,57.0,96.0,62.0,80.57142857142857,96.0,57.0,76.53333333333333,99.0,52.0,0.8787878787878788
2023-03-03,West US,VM,52,841,329,114.03,0.86,0,4,3,1,0,87.0,85.0,65.0,78.71428571428571,96.0,52.0,75.53333333333333,99.0,52.0,0.5252525252525253
2023-03-03,East US,VM,54,927,226,114.03,0.86,0,4,3,1,0,52.0,57.0,83.0,74.57142857142857,96.0,52.0,74.53333333333333,99.0,52.0,0.5454545454545454
2023-03-03,West US,Storage,72,1695,457,114.03,0.86,0,4,3,1,0,54.0,87.0,91.0,71.85714285714286,96.0,52.0,75.13333333333334,99.0,52.0,0.7272727272727273
2023-03-03,East US,Container,87,566,499,114.03,0.86,0,4,3,1,0,72.0,52.0,96.0,70.57142857142857,87.0,52.0,75.76666666666667,99.0,52.0,0.8787878787878788
2023-03-03,East US,Storage,81,648,463,114.03,0.86,0,4,3,1,0,87.0,54.0,85.0,70.0,87.0,52.0,76.33333333333333,99.0,52.0,0.8181818181818182
2023-03-04,Southeast Asia,Storage,90,840,457,105.87,1.22,1,5,3,1,1,81.0,72.0,57.0,74.71428571428571,90.0,52.0,76.5,99.0,52.0,0.9090909090909091
2023-03-04,Southeast Asia,VM,99,1248,265,105.87,1.22,1,5,3,1,1,90.0,87.0,87.0,76.42857142857143,99.0,52.0,76.5,99.0,52.0,1.0
2023-03-04,North Europe,Container,85,980,350,105.87,1.22,1,5,3,1,1,99.0,81.0,52.0,81.14285714285714,99.0,54.0,76.8,99.0,52.0,0.8585858585858586
2023-03-04,North Europe,Storage,61,1237,341,105.87,1.22,1,5,3,1,1,85.0,90.0,54.0,82.14285714285714,99.0,61.0,76.66666666666667,99.0,52.0,0.6161616161616161
2023-03-04,North Europe,VM,81,1684,471,105.87,1.22,1,5,3,1,1,61.0,99.0,72.0,83.42857142857143,99.0,61.0,76.33333333333333,99.0,52.0,0.8181818181818182
2023-03-04,Southeast Asia,Container,76,1260,379,105.87,1.22,1,5,3,1,1,81.0,85.0,87.0,81.85714285714286,99.0,61.0,76.9,99.0,52.0,0.7676767676767676
2023-03-04,West US,Storage,79,648,283,105.87,1.22,1,5,3,1,1,76.0,61.0,81.0,81.57142857142857,99.0,61.0,77.46666666666667,99.0,52.0,0.797979797979798
2023-03-04,West US,VM,54,1771,320,105.87,1.22,1,5,3,1,1,79.0,81.0,90.0,76.42857142857143,99.0,54.0,76.53333333333333,99.0,52.0,0.5454545454545454
2023-03-04,East US,Container,77,1126,303,105.87,1.22,1,5,3,1,1,54.0,76.0,99.0,73.28571428571429,85.0,54.0,77.36666666666666,99.0,52.0,0.7777777777777778
2023-03-04,East US,Storage,65,736,478,105.87,1.22,1,5,3,1,1,77.0,79.0,85.0,70.42857142857143,81.0,54.0,76.56666666666666,99.0,52.0,0.6565656565656566
2023-03-04,East US,VM,65,1479,202,105.87,1.22,1,5,3,1,1,65.0,54.0,61.0,71.0,81.0,54.0,75.6,99.0,52.0,0.6565656565656566
2023-03-04,West US,Container,55,905,430,105.87,1.22,1,5,3,1,1,65.0,77.0,81.0,67.28571428571429,79.0,54.0,74.4,99.0,52.0,0.5555555555555556
2023-03-05,Southeast Asia,Container,84,1989,405,90.09,0.94,1,6,3,1,1,55.0,65.0,76.0,68.42857142857143,84.0,54.0,74.03333333333333,99.0,52.0,0.8484848484848485
2023-03-05,Southeast Asia,Storage,51,1358,329,90.09,0.94,1,6,3,1,1,84.0,65.0,79.0,64.42857142857143,84.0,51.0,73.86666666666666,99.0,51.0,0.5151515151515151
2023-03-05,Southeast Asia,VM,58,898,362,90.09,0.94,1,6,3,1,1,51.0,55.0,54.0,65.0,84.0,51.0,73.33333333333333,99.0,51.0,0.5858585858585859
2023-03-05,North Europe,Container,65,1530,213,90.09,0.94,1,6,3,1,1,58.0,84.0,77.0,63.285714285714285,84.0,51.0,73.5,99.0,51.0,0.6565656565656566
2023-03-05,North Europe,Storage,63,633,266,90.09,0.94,1,6,3,1,1,65.0,51.0,65.0,63.0,84.0,51.0,72.66666666666667,99.0,51.0,0.6363636363636364
2023-03-05,North Europe,VM,79,1739,357,90.09,0.94,1,6,3,1,1,63.0,58.0,65.0,65.0,84.0,51.0,73.23333333333333,99.0,51.0,0.797979797979798
2023-03-05,West US,Container,67,1952,490,90.09,0.94,1,6,3,1,1,79.0,65.0,55.0,66.71428571428571,84.0,51.0,73.3,99.0,51.0,0.6767676767676768
